OYO ID,Review score,Customername,Date,review,Month,Week,AGM,City,display_category,False Positive,Date Addded,ota
ID_JKT072,10,Siska A.,43812,"Nyaman, bagus sekali, bersih juga.",12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT072,10,FFahrezi,43812,Saya senang dan nyaman kawasan tenang dan pelayanan baik.,12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT072,10,Rulliawan S.,43812,"Recommended, kamar bersih, harga terjangkau.",12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT072,8.5,Wahyu T.,43811,"Sangat direkomendasikan. hotel seharga 100 ribu dengan fasilitas setara hotel bintang dua, terdapat kolam renangnya juga. Meskipun ada sedikit kekurangan, semisal sarung bantal sudah kusam dan terdapat noda kuning. Tidak tersedia kafetaria dan tidak menyediakan layanan breakfast, jadi kalau butuh makan dan minim bisa order melalui layanan gofood atau grab food. Tetapi dengan harga yang murah masih worth it lah.",12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT072,10,Nurul H.,43811,"Recommend sih, staf ramah-ramah sekali. Sangat dibantu dengan receptionist yang bernama windri baik murah senyum sekali the best Enviro OYO 258 cikarang.",12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT072,10,Sugiyanto S.,43811,Nyaman dan bagus sekali.,12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT072,5.9,Axel J.,43807,"Lampu utama mati, layar TV agak rusak dan tidak ada air mineral :(. Ayo enviro jangan turunkan kualitasnya.",12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT072,6.4,kosim,43819,Complete lack of facilities,12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43819,Agoda
ID_JKT072,10,Novrin,43816,Nyaman,12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43817,Agoda
ID_JKT072,6.8,Reni,43810,The bed linen was dirty dirty blankets,12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43811,Agoda
ID_JKT072,6.4,Riadi,43825,Better Hotel for Low Price,12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43825,Agoda
ID_JKT072,8,Safira,43825,"It's worth it to stay here. Don't expect too much since this apartment is still in progress. There is no cafe/room service, wifi is unstable, no mini market nearby. Overall, I enjoy staying here",12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43825,Agoda
ID_JKT072,9,Nina P. S,43800,"Lokasi bagus, pelayanan bagus, cuma tempatnya kotor. dikoridor antar kamar kotor, dikamar juga kotor, cuma disapu asal-asan saja. Masa di kolong tempat tidur banyak sampah, ya, memang sih harganya termasuk murah, cuma mohon ditingkatkan lagi kebersihannya.",12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43808,TraveLoka
ID_JKT072,9,Nina P. S.,43800,"Lokasi bagus, pelayanan bagus, cuma tempatnya kotor. dikoridor antar kamar kotor, dikamar juga kotor, cuma disapu asal-asan saja. Masa di kolong tempat tidur banyak sampah, ya, memang sih harganya termasuk murah, cuma mohon ditingkatkan lagi kebersihannya.",12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43803,TraveLoka
ID_JKT072,8.5,Bima Y. A. R.,43830,"nice room, nice service, nice location",12,53,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT072,9.7,Bima Y. A. R.,43822,"nice place for stay ! if I have some business again in Jakarta, I will stay in here !",12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT072,9.7,MUHAMMAD A. S.,43824,Sangat nyaman dan tidak berisik.,12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT072,9.4,MUHAMMAD A. S.,43817,"Sangat nyaman dan tenang cocok buat istirahat, dan harga lumayan murah untuk hotel di sekitarnya pokoknya recommended deh oyo apartemen enviro.",12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT072,9.7,NATRIP O.,43821,Nyaman bersih.,12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT072,10,NATRIP O.,43814,"Memuaskan, nyaman, bersih juga kok.",12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT072,9.2,Soni,43810,"mantab really, facilities & staff ok",12,50,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43810,Agoda
ID_JKT072,8.8,Soni,43806,mantab really,12,49,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43808,Agoda
ID_JKT072,10,Suganda,43815,Pelayanan ramah dan harga terjangkau.,12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT072,10,Suganda,43815,"Nyaman, bagus, bersih juga.",12,51,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43833,TraveLoka
ID_JKT072,6.4,Riadi,43825,Good Hotel for Low Price,12,52,christianatmadja.in@oyorooms.com,Bekasi,Flagship,,43825,Agoda
ID_JKT073,6,hari u,43825,Susah ketemu alamatnya tidak banget bersih.,12,52,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43829,TraveLoka
ID_JKT073,6,arief f,43816,Lokasinya tidak sesuai maps kalau kita naik transport online. Sprei kasur sudah menguning.,12,51,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43829,TraveLoka
ID_JKT073,5.9,binar a.h,43816,"Staf sangat ramah namun demikian sprei dan bantal tidak diganti saat saya datang, sprei dan bantal masih berbau.",12,51,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43829,TraveLoka
ID_JKT073,5.9,sandy j,43809,"Sprei kotor ada bekas noda seperti tidak dicuci dan naik tangganya manual ke lantai 3, capek dan ruangan kurang kedap suara.",12,50,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43815,TraveLoka
ID_JKT073,8.5,sutrisno,43806,"Fasilitas lumayan lengkap. Siaran TV bagus, AC dingin, ada air hangat, 2 handuk, sabun, shampo, sikat gigi. Cuma lantai lorong dan tangga berdebu. Harus ditingkatkan lagi kebersihanya.",12,49,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43819,TraveLoka
ID_JKT073,6,verawaty,43801,Hawanya tidak nyaman deh pokoknya.,12,49,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43808,TraveLoka
ID_JKT074,6,ratu s,43822,Kalau untuk kebersihan sih sudah oke. Tapi properti ada yang rusak kayak pintu lemari bajunya lepas. Sama air di wastafel toilet tidak jalan.,12,52,christianatmadja.in@oyorooms.com,Depok,OYO Hotels,,43833,TraveLoka
ID_JKT074,6.9,dian a,43811,"Andai saja penyewa mudah dihubungi, saya pasti sudah berikan bintang 5. Tapi penyewa baru merespon pesan saya setelah saya melakukan pengaduan mengenai kesulitan check-in. Tolong next-nya kepada penyewa, lebih dimudahkan lagi untuk proses check-in nya. Terima kasih.",12,50,christianatmadja.in@oyorooms.com,Depok,OYO Hotels,,43819,TraveLoka
ID_JKT074,5.1,nur d.c.w,43811,Fasilitas tidak sesuai dengan yang tertera dan tidak sesuai pada gambarnya.,12,50,christianatmadja.in@oyorooms.com,Depok,OYO Hotels,,43819,TraveLoka
ID_JKT074,5.2,febri c,43809,"Tempat strategis, fasilitas kolam renang ok. Tapi kamar kurang oke, AC panas anak anak rewel berkeringat,akhirnya menikmati saja angin dari jendela. Di komplain ke pengurus katanya engineer AC-nya libur. Kamar mandi menggenang, air kemana-mana. Tanggapan dari pengurus kurang baik. Waktu chekin juga menunggu terlalu lama padahal sedang bawa anak anak. Semoga bisa menjadi lebih baik.",12,50,christianatmadja.in@oyorooms.com,Depok,OYO Hotels,,43815,TraveLoka
ID_JKT074,5.2,putra z.z,43802,Tidak ada WiFi seperti di keterangan. handuknya bau.,12,49,christianatmadja.in@oyorooms.com,Depok,OYO Hotels,,43804,TraveLoka
ID_JKT075,8.6,Afrillecia,43823,"Menikmati, cuma satpamnya kurang ajar yang jaga di kolam renang. Tidak ada sopan-sopannya dengan pengunjung, tolong management di perhatikan lagi makasih.",12,52,christianatmadja.in@oyorooms.com,Depok,OYO Hotels,,43829,TraveLoka
ID_JKT075,8.8,Chyntia a. A.,43815,"Roomnya rapi, bersih, walau agak sedikit kendala di TV tapi staffnya gercep benerinnya. Tapi sedihnya saya tidak dapat sabun/samponya gitu, kata staffnya sebenarnya disediakan cuma barangnya belum datang hmm.",12,51,christianatmadja.in@oyorooms.com,Depok,OYO Hotels,,43819,TraveLoka
ID_JKT075,9.7,RICO W. R.,43815,"Pelayanan cukup bagus dan cepat, fasilitas juga sudah bagus sesuai yang tertera di iklan.",12,51,christianatmadja.in@oyorooms.com,Depok,OYO Hotels,,43819,TraveLoka
ID_JKT075,8.5,Ghozali G.,43810,"Lumayan lah, dekat dengan tempat yang mau dikunjungi.",12,50,christianatmadja.in@oyorooms.com,Depok,OYO Hotels,,43819,TraveLoka
ID_JKT075,6.6,mohammad e.k,43800,"Akses yang lumayan sulit jika dapat lantai yang tinggi, WiFi kurang bagus dan air tidak panas, but overall good.",12,49,christianatmadja.in@oyorooms.com,Depok,OYO Hotels,,43808,TraveLoka
ID_JKT076,9.4,Anisa I. D. S.,43824,"Kamarnya bersih, lokasi strategis dan mudah ditemukan. Proses check in cepat dan mudah. Sangat mungkin untuk kembali menginap disini. Saran agar menambahkan gantungan untuk handuk di bathroom dan tambahkan lagi colokan listriknya. Thanks",12,52,christianatmadja.in@oyorooms.com,North Jakarta,OYO Hotels,,43826,TraveLoka
ID_JKT076,8.5,Rheyna R.,43817,"Not bad buat harga segitu, tapi berisik banget di luar.",12,51,christianatmadja.in@oyorooms.com,North Jakarta,OYO Hotels,,43826,TraveLoka
ID_JKT076,8.5,Ceacillia,43817,"menginap di kamar no 33 lt 3. - hotel baru deket sama stasiun kota & itc mangga dua - lokasi pinggir jalan raya - 3lt tanpa lift - saluran pembuangan air di kamar mandi gak tau kenapa jd tiap mandi air kemana² mbleber :( jadi ke tempat tidur jadi becek - sepi :D - itu review dari saya,tapi all in mantab 👍👍👍",12,51,christianatmadja.in@oyorooms.com,North Jakarta,OYO Hotels,,43826,TraveLoka
ID_JKT076,9.7,John A.,43810,"Lokasi hotel sangat strategis dekat ke kota tua dan ancol, akses dari stasiun kota hanya 250 m, desain lobby sangat bagus, Bersih dan desain kamar kekinian, sangat cocok untuk spot foto.",12,50,christianatmadja.in@oyorooms.com,North Jakarta,OYO Hotels,,43826,TraveLoka
ID_JKT076,4.8,Suci K. S.,43804,Kamar banjir dan westafel mampet. Terlalu asal interiornya dan sprei sepertinya tidak diganti setelah dari tamu sebelumnya. Pembangunan hotel masih belum jadi 100.,12,49,christianatmadja.in@oyorooms.com,North Jakarta,OYO Hotels,,43815,TraveLoka
ID_JKT076,9.4,Rizky S. A.,43801,Cozy banget hotelnya! depan hotel ada yang jual nasi uduk lagi. Seru deh pokoknya worth it.,12,49,christianatmadja.in@oyorooms.com,North Jakarta,OYO Hotels,,43809,TraveLoka
ID_JKT076,5.6,Go,43810,at midnight at the tap room door only on request to move the car,12,50,christianatmadja.in@oyorooms.com,North Jakarta,OYO Hotels,,43829,Agoda
ID_JKT078,9.1,Cristian A.,43821,Oke sih. cuma kamar mandi agak jorok. air panas oke. WiFi jos.,12,52,christianatmadja.in@oyorooms.com,West Jakarta,OYO Hotels,,43826,TraveLoka
ID_JKT078,6,Marlin S. K. A.,43818,"Kurang bersih, kurang ramah, berisik.",12,51,christianatmadja.in@oyorooms.com,West Jakarta,OYO Hotels,,43826,TraveLoka
ID_JKT078,8.3,Syahrul R.,43801,Agak seram tempatnya. Parkirannya tidak ada buat mobil. Parkiran motor dibawah ala-ala basement.,12,49,christianatmadja.in@oyorooms.com,West Jakarta,OYO Hotels,,43809,TraveLoka
ID_JKT080,7.2,Ahmad,43803,Nice,12,49,christianatmadja.in@oyorooms.com,West Jakarta,OYO Hotels,,43808,Agoda
ID_JKT081,2.8,irena,43801,"No kelebihannua, more like a boarding place to the middle.
 Electrical power katena die bbrp times pic, cut no gntungan towels in the bathroom, there was trash in sela2 shower, little water and the staff hard at looking even at check in and when the air liatrik problem",12,49,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43810,Agoda
ID_JKT083,6,anggie s.,43807,Pada saat saya menginap awalnya sumpah memuaskan tp pas saya ingin menginap lg kedua pd hari yg sama syaa cek out syaa ingin cek in lg tp terganggu karna masalah harus lampirkan bukti kalau saya dan sepupu saya keluarga sedarah pdhal jelas saudara saya dr jambi hanya membawa data ktp masa harus balik lg ke jambi bawa bukti kita saudara astaga sungguh sangat amat kecewa hanya karna petugas yg so kepo dan rempong. Pdhal saya sdh ikuti aturan tdk merokok dikamar dll tp knp tdk melayani saya dgn baik. Thx,12,50,christianatmadja.in@oyorooms.com,West Jakarta,OYO Hotels,,43817,TraveLoka
ID_JKT083,6,Toni,43819,"cramped rooms, dated too small to be passed,",12,51,christianatmadja.in@oyorooms.com,West Jakarta,OYO Hotels,,43819,Agoda
ID_JKT083,10,Susi,43800,Room clean n major intellectual bathroom not too narrow and clean,12,49,christianatmadja.in@oyorooms.com,West Jakarta,OYO Hotels,,43809,Agoda
ID_JKT083,9.6,Riza,43800,Comfortable affordable prices but do not overlook the facilities and cleanliness .. Location relative ease with great road access .. input please other visitors do not smoke in the hallway of the rooms is very disturbing because other distinguished guests who bring a child his khuhsus,12,49,christianatmadja.in@oyorooms.com,West Jakarta,OYO Hotels,,43812,Agoda
ID_JKT086,5.7,Heru K. S.,43818,"Kamar mandi kotor, bau, menggenang khususnya di kamar bari, di kamar hanya tersedia meja. Tidak ada gantungan untuk baju satu pun atau paku lah, termasuk di kamar mandi.",12,51,christianatmadja.in@oyorooms.com,South Jakarta,OYO Hotels,,43826,TraveLoka
ID_JKT086,5.4,Pandya F. N.,43817,"Ada kecoa, AC tidak dingin, wastafel tidak nyala dan mau roboh, drainese wc mampet, banyak aturan, jutek, sampai saya check-out gajadi menginap.",12,51,christianatmadja.in@oyorooms.com,South Jakarta,OYO Hotels,,43826,TraveLoka
ID_JKT086,5.6,Ayu Y. K.,43817,"Eksterior gedung cukup oke, begitu masuk ke resepsionis sayangnya tidak ada sofa di dalam, hanya ada beberapa kursi di dekat pintu masuk. Lalu ketika masuk kamar ternyata berbeda seperti yang di foto. wallpaper banyak yang robek, sofa tidak sebesar yang di foto, Kamar mandinya juga bisa dibilang seadanya tapi tertolong dengan adanya air panas. Dan juga di kamar tidak ada lemari jadi bingung mau taruh barang-barang dan baju digantung dimana.",12,51,christianatmadja.in@oyorooms.com,South Jakarta,OYO Hotels,,43826,TraveLoka
ID_JKT086,9.7,Irwan S.,43809,picture review,12,50,christianatmadja.in@oyorooms.com,South Jakarta,OYO Hotels,,43817,TraveLoka
ID_JKT086,5.7,Mutiara N.,43809,"Pelayanan sangat tidak ramah, kamar kurang layak, AC bocor, dan lain-lain.",12,50,christianatmadja.in@oyorooms.com,South Jakarta,OYO Hotels,,43816,TraveLoka
ID_JKT086,6,Muhammad A. F.,43807,"Kamar saya banjir, air meluap di lantai.",12,50,christianatmadja.in@oyorooms.com,South Jakarta,OYO Hotels,,43816,TraveLoka
ID_JKT086,6,Wahyu B.,43806,"Kamar kotor, toilet kotor, handuk sudah kaya lap pel saja bikin ngakak dikasih 1 karena habis katanya, TV rusak, kloset rusak. Pas pagi-pagi mati airnya sampai check-out pun tidak mandi karena tidak ada air. parah amat nih.",12,49,christianatmadja.in@oyorooms.com,South Jakarta,OYO Hotels,,43816,TraveLoka
ID_JKT086,5.2,Reza,43806,"Mati listrik di pagi hari sampai 1 jam-+. Air shower di malam hari, air panasnya gak keluar. Air shower di pagi hari, air dinginnya gak keluar. Terpaksa mandi pagi dengan air yang panas. Dan yang terparah. Pada saat check in. Penjaganya bau minuman anggur merah. Handuk dan peralatan mandi belum langsung di taroh di kamar. Penginapan terparah yang pernah saya kunjungi. Definitely never going back!",12,49,christianatmadja.in@oyorooms.com,South Jakarta,OYO Hotels,,43816,TraveLoka
ID_JKT086,5.5,De Kenzia P. F.,43801,"Satpam dan resepsionisnya tidak ramah, untuk uang deposit terlalu besar dan merepotkan kalau tidak bawa uang cash. Kamar bau apek, Gordeng bolong-bolong dan tidak bikin gelap kamar. Plusnya ada water heater ya walaupun harus nunggu 5 menit, kamar luas, kulkasnya dingin. Overall untuk lokasi pas banget dekat pusat kota.",12,49,christianatmadja.in@oyorooms.com,South Jakarta,OYO Hotels,,43810,TraveLoka
ID_JKT086,6,indah R.,43801,Lokasi bagus. Ruangan lembab. Kurang bersih. Tidak ada sirkulasi udara. Tidak ada air panas dan wastafel air mati.,12,49,christianatmadja.in@oyorooms.com,South Jakarta,OYO Hotels,,43810,TraveLoka
ID_JKT086,4.8,agung,43812,"I regret boking in here. Room bner2 not suit the application, the facilities poor, the window did not have a lock so I do not snooze, mattresses noisy, ac hot, dirty linen, bathroom was dirty, the bathroom light off, the water in the shower and the toilet water bolw not out, staff fo jutek when I've entered alesannya bokingan blum entrance, towels only 1. I voted the hotel disappointed with this hotel. Bner2 bad, first at room love worse and as the new building is dirty once, trus change room ttep just like that. Thanks to the manager and GM of the hotel for the amenities provided to Guest2 OYO 306 Koen RESIDENCE",12,50,christianatmadja.in@oyorooms.com,South Jakarta,OYO Hotels,,43829,Agoda
ID_JKT087,6,Vina O. C.,43809,Big no banget big no big no 😪,12,50,christianatmadja.in@oyorooms.com,South Jakarta,OYO Hotels,,43817,TraveLoka
ID_JKT087,8.7,Tanni L.,43807,Receptionist and the security guard are friendly and welcoming! The only complain I have is the single bed I got. It’s squeaky and hollow like it’s already old. But overall would love to stay again because it’s cheap,12,50,christianatmadja.in@oyorooms.com,South Jakarta,OYO Hotels,,43810,TraveLoka
ID_JKT087,8.8,Rizqy Z.,43804,"Tempatnya lumayan. Dapat kamar pertama tapi TVnya agak error karena sinyal. Lalu minta ganti kamar dan untungnya boleh, pelayanan lumayan. Jauh dari keramaian. Not bad.",12,49,christianatmadja.in@oyorooms.com,South Jakarta,OYO Hotels,,43817,TraveLoka
ID_JKT087,4.5,Huseyin S.,43800,Saya sangat kecewa sekali! Di OYO karena tempatnya tidak sesui dengan gambar. Dan saya tidak jadi menginap karena bedcover dan toiletnya sangat kotor! Tidak layak dihuni. Dan saya tidak jadi menginap! Saya mau uang saya dikembali. Saya sangat kecewa!,12,49,christianatmadja.in@oyorooms.com,South Jakarta,OYO Hotels,,43810,TraveLoka
ID_JKT091,9.2,Kathleen,43816,"I love the ambience. From the lobby to the room, the place feels like home. The front staff who help me to check out was charming and nice.",12,51,christianatmadja.in@oyorooms.com,South Jakarta,Capital O,,43817,Agoda
ID_JKT091,9.6,Septhia,43806,Toilet nya kurang ergonomis untuk peletakannya,12,49,christianatmadja.in@oyorooms.com,South Jakarta,Capital O,,43817,Agoda
ID_JKT091,8.8,Abdullah,43804,"This location is a bit hard to find at first but very well maintained building. Friendly staff, near highway so easy to go to airport. Decent facility.",12,49,christianatmadja.in@oyorooms.com,South Jakarta,Capital O,,43808,Agoda
ID_JKT092,8.5,Maretta P. H.,43824,Supir saya bilang Bersih nyaman ckup luas,12,52,christianatmadja.in@oyorooms.com,Central Jakarta,OYO Hotels,,43826,TraveLoka
ID_JKT092,8.5,Febry a.,43820,"Bersih, ramah dan amanah, pas banget buat istirahat.",12,51,christianatmadja.in@oyorooms.com,Central Jakarta,OYO Hotels,,43826,TraveLoka
ID_JKT092,6,Wawan I. S.,43810,Toilet kamarnya agak bau standarnya jauh. Apa mungkin pengaruh air atau septictank,12,50,christianatmadja.in@oyorooms.com,Central Jakarta,OYO Hotels,,43817,TraveLoka
ID_JKT092,6,Yosep,43825,"At an affordable price, near good caustic ratio, or the Grand Plaza India, even when you go to Monastir even pee almost jiril not just going to walk the length magazine georiji Harlem bear to go alone at night",12,52,christianatmadja.in@oyorooms.com,Central Jakarta,OYO Hotels,,43825,Agoda
ID_JKT092,9.2,Surya,43830,"Everything is perfect. I give 4 stars for cleanliness because you can request the staff to clean the room, if not, they won’t clean it at all. Also 4 stars for facilities, the TV cable is quite bad, but others is OK.",12,53,christianatmadja.in@oyorooms.com,Central Jakarta,OYO Hotels,,43832,Agoda
ID_JKT093,5.6,Muhammad S.,43807,"Sebenernya tempatnya bagus walaupun engga terlalu besar tapi rapih dan bersih, permasalahannya di listriknya, setiap 5-10 menit sekali mati dan menyala lagi setelah 5 menit, pertama menginap disana lebih dari 10 kali mati listrik tapi engga ada informasi apapun. Dari petugas atau resepsionis disana, ketika di tanya jawabannya hanya “Ini udah biasa kalo kepanasan suka mati nanti hidup lagi” dengan muka senyum tanpa menjelaskan dengan pasti, untuk harga penginapan yang tidak dibilang murah cukup kecewa ya.",12,50,christianatmadja.in@oyorooms.com,Central Jakarta,OYO Hotels,,43815,TraveLoka
ID_JKT096,8.4,Shafira K.,43824,"Sesuai dengan harga pokoknya, cuma ada deposit 100 and parkir 10.000.",12,52,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43829,TraveLoka
ID_JKT096,9.4,Djam F.,43820,"Sangat bagus, di atas ekspektasi.",12,51,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43829,TraveLoka
ID_JKT096,9.7,Jalan U.,43816,"Mantap, nyaman, enak, ramah, bersih.",12,51,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43829,TraveLoka
ID_JKT096,5.8,ida b.g.e.s,43810,"Stafnya kurang ramah, air kotor, toilet sempit, dan bising.",12,50,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43819,TraveLoka
ID_JKT096,5.8,okta p.,43809,"Lokasinya cukup mudah di jangkau, kamarnya minimalis, sarung bantal dan bed cover kurang bersih, Sepertinya belum diganti dari pelanggan yang menginap sebelumnya. Cocok untuk traveler yang hanya singgah 1 malam.",12,50,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43819,TraveLoka
ID_JKT096,8,Alif,43824,Good,12,52,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43825,Agoda
ID_JKT096,6,Ignes,43817,Exact price,12,51,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43818,Agoda
ID_JKT096,9.2,Ignes,43800,goodly,12,49,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43808,Agoda
ID_JKT097,9.7,ira k,43820,"Sbg tempat istirahat untuk tempat transit aja.. Lokasi gampang dicari. Udah ada AC, TV, kamar mandi dalem layaknya hotel. Kamar lumayan gede masing2 kamarnya. Krn satu team kita sewa 3 kamar. Dan sudah ada air hangatnya utk mandi. Lokasi pinggir jalan.`",12,51,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43832,TraveLoka
ID_JKT097,8.5,Helena s.,43812,Sesuai semua dengan kapasitas harga pelayanan excellent.,12,50,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43819,TraveLoka
ID_JKT097,8.5,Mansurudin G.,43807,"tidak berharap lebih dari tempat menginap ini, tp yg saya dapatkan lebih dari cukup. next klo ada event d QBig lg kesini lg deh. tarifnya sehat buat kantong😂",12,50,christianatmadja.in@oyorooms.com,Tangerang,OYO Hotels,,43819,TraveLoka
ID_JKT098,9,dernis r.,43814,mantap pokoknya nyaman mulai dari kamar dan pelayanannya,12,51,christianatmadja.in@oyorooms.com,Central Jakarta,OYO Hotels,,43826,TraveLoka
ID_JKT098,9.4,Gandung,43805,"Bersih, nyaman, kamar dingin, pelayanan bagus.",12,49,christianatmadja.in@oyorooms.com,Central Jakarta,OYO Hotels,,43816,TraveLoka
ID_JKT098,2,NAOHIKO,43808,"Very very unpleasant stay
 WIFI is not available only in the absence of air-conditioned lobby
 During the day's heat can not stay in the lobby
 But he said, ""use Once you become tomorrow."" It was a lie
 Also, when mortifying of is that arrived in this hotel was not naturally known WIFI password to me. But you can not use
 Listen and ""Oh I'm sorry ~. Now I do not use only lobby ""and things
 So I do not say when I arrived at the hotel in the first place in what?
 I thought I might need without realizing that can not use WIFI have to use the WIFI and appropriately corresponding
 I think thinking about Yarisugoso Te Shirabakkure
 In addition, WIFI for a long time looking at the past of the review has reviewed and can be used only in the lobby
 So they are completely liar
 
 There is no only go even in hot and there is WIFI because not stay cafe noon
 But it is not only go by taxi because there is nothing in the neighborhood
 So I did not have that you are only in this hotel when you go to bed
 Since foreign tourists look for information about the information of WIFI
 WIFI is absolutely necessary for foreign travelers
 Absolutely is not supposed to be reserved if if familiar with the ""WIFI does not work.""
 It is completely fraud. I am very disappointed to have been strong unpleasant time it takes to fraud
 
 Staff who looks seemingly helpful and friendly
 Although us in contact with a smile and face-to-face, I staff who is seen in all liars
 So it did can only be a feeling, such as those to fool even me in contact with a smile
 
 This hotel is cheap
 But because it is saying is that there is no going to be allowed to work a fraud
 It is despicable is !! liar !! not forgive !! have to really fool !!",12,50,christianatmadja.in@oyorooms.com,Central Jakarta,OYO Hotels,,43833,Agoda
ID_JKT099,10,Nanang S.,43824,Murah rapih bersih pkoknya oke,12,52,christianatmadja.in@oyorooms.com,Bekasi,OYO Hotels,,43829,TraveLoka
ID_JKT099,6.2,denny m,43824,Toilet flushing-nya gak jalan. Air bocor. Kamar berisik. Gak ada air hangat. Pintu pegangan copot semua. Wi-fi hoax.,12,52,christianatmadja.in@oyorooms.com,Bekasi,OYO Hotels,,43832,TraveLoka
ID_JKT099,8.5,Yoga S. G.,43823,Kamar bersih. Resepsionis baik.,12,52,christianatmadja.in@oyorooms.com,Bekasi,OYO Hotels,,43829,TraveLoka
ID_JKT099,5.2,Desi E.,43820,"Pelayanannya kurang baik, saat pemberitahuan kamar hanya menujuk saja tidak diantar atau didampingi sampai kamar, sepre dan sarung bantalnya kotor, air mineral tidak ada, airnya kecil.",12,51,christianatmadja.in@oyorooms.com,Bekasi,OYO Hotels,,43829,TraveLoka
ID_JKT099,6,Boby R. H.,43819,"Air panas tidak ada, kamar lembab, dekil, tidak dapat minum, tissue. harga murah tapi murahan.",12,51,christianatmadja.in@oyorooms.com,Bekasi,OYO Hotels,,43819,TraveLoka
ID_JKT099,6.3,reza s.b,43817,"Staf hotel baik dan ramah. Tetapi tidak ada supply air minum dari pihak oyo. Sudah sebulan lebih kata staf hotel, saya sangat kecewa dengan oyo. Harga boleh bersaing tetapi fasilitas sangat mengecewakan.",12,51,christianatmadja.in@oyorooms.com,Bekasi,OYO Hotels,,43829,TraveLoka
ID_JKT099,6,Dicky D.,43815,Seram banget hotelnya sudah getah jorok tidak terawat. Bau tidak jelas.,12,51,christianatmadja.in@oyorooms.com,Bekasi,OYO Hotels,,43819,TraveLoka
ID_JKT099,6.1,muhamad a,43815,Banyak peralatan pada rusak. Room tidak sesuai sama foto. selebihnya biasa saja.,12,51,christianatmadja.in@oyorooms.com,Bekasi,OYO Hotels,,43829,TraveLoka
ID_JKT099,6.1,Muhammad A. L.,43814,"Air minum tidak ada, AC kurang dingin. Dan pelayanan harus ninggalin ktp padahal kita mau keluar malam tidak busa gara gara ktp ditahan. Bukankah di bintang 4 saja hanya moto copy ktap saja.",12,51,christianatmadja.in@oyorooms.com,Bekasi,OYO Hotels,,43819,TraveLoka
ID_JKT099,7.2,mona p,43810,"Kamar oke, kebersihan oke. pelayanan oke, cuma msalah WiFi sinyal buruk hilang hilangan, air panas tidak ada.",12,50,christianatmadja.in@oyorooms.com,Bekasi,OYO Hotels,,43819,TraveLoka
